"","s_cerevisiae","s_paradoxus","s_mikatae","s_bayanus","c_glabrata","k_lactis","e_gossypii","c_albicans","d_hansenii","y_lipolytica","m_grisea","g_zeae","n_crassa","a_nidulans","s_pombe","c_neoformans","u_maydis","e_cuniculi","h_sapiens","d_melanogaster","c_elegans"
"14318480",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318481",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318482",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
"14318483",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"14318484",1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
"14318485",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
"14318486",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"14318488",1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"14318489",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"14318490",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"14318491",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"14318493",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"14318494",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
"14318495",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"14318497",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318498",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1
"14318499",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318501",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"14318502",1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
"14318503",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318504",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318506",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0
"14318508",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"14318509",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318510",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"14318511",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"14318514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318517",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318518",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"14318519",1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1
"14318520",1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
"14318521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"14318523",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"14318524",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318525",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
"14318526",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318527",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318528",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"14318529",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"14318530",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318531",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"14318532",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318533",1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"14318534",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318535",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"14318536",1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"14318538",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"14318539",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318540",1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
"14318541",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318544",1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"14318545",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318548",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"14318549",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318550",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1
"14318551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318552",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"14318553",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"14318554",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318555",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318556",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"14318557",1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
"14318558",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
"14318559",1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"14318560",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318561",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318562",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
"14318564",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318566",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"14318567",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318568",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318569",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318571",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318574",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318575",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318576",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318577",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"14318578",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14318580",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14318582",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14627173",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"15530184",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"15530185",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16198342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"16740526",1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"16740527",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"18702303",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"19705600",1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0
"20336767",1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
"20336768",1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"20336769",1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"20336770",1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
"21450619",1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"21648335",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"22532997",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
"22532998",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"23270398",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23270399",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23270400",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23270401",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24416034",1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"27469358",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"27469359",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
"27469361",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"27469362",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27808701",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
"27808702",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"27808704",1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0
"27808705",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"27808706",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
"27808707",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"27808709",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"27808711",1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"27808712",1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"27808713",1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
"27808714",1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
"27808716",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27808717",1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0
"28913320",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31126970",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33438754",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438755",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438756",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438757",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438758",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438761",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438762",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438763",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438764",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438765",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438766",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438769",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438770",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438771",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438772",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438773",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438774",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438775",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438776",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438777",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438778",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438779",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438780",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438781",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438782",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438783",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438784",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438785",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438786",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438787",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438788",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438789",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438790",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438791",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438792",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438793",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438794",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438795",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438796",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438797",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438798",1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"33438799",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438800",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438802",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438803",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438804",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438806",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438807",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438813",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438814",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438815",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438816",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438817",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438818",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438819",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438820",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438821",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438823",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438824",1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"33438825",1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"33438826",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438827",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438829",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"33438830",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438831",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438832",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438833",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438836",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438837",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438840",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438842",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438843",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438844",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438845",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438846",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438847",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438848",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438849",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438850",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438851",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438852",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438853",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438854",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438855",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438856",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438857",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"33438858",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33438859",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42742288",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42742289",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"42742290",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42742305",1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"42742306",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42742307",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"42742308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"42742310",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"42759851",1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
"42759852",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
"42759857",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42759859",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
"42759860",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"42759861",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
"42759862",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"42759863",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"44829553",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"44829555",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"46411187",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46562091",1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"46562124",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"46562125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"50234882",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1
"50593114",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50593116",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"50593117",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"50593118",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"50593139",1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"50593140",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"50593214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"50593215",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"50593216",1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
"50593217",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"50593425",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"50593426",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50593504",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"50882584",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"52788561",1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
"52788562",1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
"52788563",1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"52788564",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788565",1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"52788566",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788567",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788568",1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"52788569",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788570",1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"52788571",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788572",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788573",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788574",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788575",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788576",1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
"52788577",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788578",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788579",1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
"52788580",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788581",1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
"52788582",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788583",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52788584",1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
"52788585",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6226519",1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
"6226520",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"6226521",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"6226522",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"6226523",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"6226524",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"6226526",1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"6226527",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"6226529",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"6226530",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
